invoice_number,vendor_id,what_for,amount_usd,invoice_date,approval_path
INV-2026-00662,VEN052,IT support,14279.67,2026-03-13,manager_under_25k
INV-2026-00993,VEN064,managed print,9212.87,2026-03-13,manager_under_25k
INV-2026-01471,VEN004,legal advisory,31110.03,2026-03-13,cfo_over_25k
INV-2026-01733,VEN008,telecoms,31450.87,2026-03-13,cfo_over_25k
INV-2026-02191,VEN004,legal advisory,29565.94,2026-03-13,cfo_over_25k
INV-2026-02835,VEN006,strategy consulting,83082.17,2026-03-13,cfo_over_25k
INV-2026-02866,VEN005,managed print,14068.77,2026-03-13,manager_under_25k
INV-2026-00081,VEN006,strategy consulting,46039.1,2026-03-14,cfo_over_25k
INV-2026-00363,VEN032,software licenses,42868.53,2026-03-14,cfo_over_25k
INV-2026-01007,VEN003,marketing services,28613.88,2026-03-14,cfo_over_25k
INV-2026-01402,VEN031,managed print,8500.42,2026-03-14,manager_under_25k
INV-2026-01730,VEN001,office supplies,9014.74,2026-03-14,manager_under_25k
INV-2026-02637,VEN016,utilities,51632.92,2026-03-14,cfo_over_25k
INV-2026-01017,VEN024,marketing services,30715.55,2026-03-15,cfo_over_25k
INV-2026-02332,VEN063,cloud hosting,11537.24,2026-03-15,manager_under_25k
INV-2026-02398,VEN049,corporate travel,15288.27,2026-03-15,manager_under_25k
INV-2026-02401,VEN076,utilities,41099.89,2026-03-15,cfo_over_25k
INV-2026-02737,VEN063,cloud hosting,32723.08,2026-03-15,cfo_over_25k
INV-2026-02906,VEN052,IT support,25884.84,2026-03-15,cfo_over_25k
INV-2026-02984,VEN006,strategy consulting,50190.83,2026-03-15,cfo_over_25k
INV-2026-00447,VEN067,insurance broking,17225.06,2026-03-16,manager_under_25k
INV-2026-01670,VEN043,utilities,32022.13,2026-03-16,cfo_over_25k
INV-2026-01795,VEN018,recruitment,21569.81,2026-03-16,manager_under_25k
INV-2026-02052,VEN019,security services,29534.94,2026-03-16,cfo_over_25k
INV-2026-02279,VEN070,recruitment,22235.85,2026-03-16,manager_under_25k
INV-2026-02456,VEN005,managed print,13460.78,2026-03-16,manager_under_25k
INV-2026-02463,VEN018,recruitment,32966.71,2026-03-16,cfo_over_25k
INV-2026-02755,VEN032,software licenses,32944.22,2026-03-16,cfo_over_25k
INV-2026-00026,VEN015,fleet lease,46881.68,2026-03-17,cfo_over_25k
INV-2026-00033,VEN055,catering,5486.83,2026-03-17,manager_under_25k
INV-2026-00324,VEN032,software licenses,40521.75,2026-03-17,cfo_over_25k
INV-2026-00856,VEN068,industrial consumables,11853.45,2026-03-17,manager_under_25k
INV-2026-01035,VEN077,corporate travel,10728.51,2026-03-17,manager_under_25k
INV-2026-01296,VEN012,insurance broking,22973.36,2026-03-17,manager_under_25k
INV-2026-01994,VEN016,utilities,64217.97,2026-03-17,cfo_over_25k
INV-2026-02017,VEN054,marketing services,30276.43,2026-03-17,cfo_over_25k
INV-2026-02156,VEN069,audit and tax,9299.48,2026-03-17,manager_under_25k
INV-2026-02623,VEN049,corporate travel,6027.3,2026-03-17,manager_under_25k
INV-2026-02722,VEN024,marketing services,34020.9,2026-03-17,cfo_over_25k
INV-2026-00235,VEN068,industrial consumables,9873.62,2026-03-18,manager_under_25k
INV-2026-00774,VEN015,fleet lease,50509.35,2026-03-18,cfo_over_25k
INV-2026-01309,VEN006,strategy consulting,128601.35,2026-03-18,cfo_over_25k
INV-2026-01578,VEN034,legal advisory,16201.95,2026-03-18,manager_under_25k
INV-2026-01746,VEN016,utilities,67384.97,2026-03-18,cfo_over_25k
INV-2026-01762,VEN051,recruitment,23046.76,2026-03-18,manager_under_25k
INV-2026-02392,VEN050,industrial consumables,21411.63,2026-03-18,manager_under_25k
INV-2026-02461,VEN016,utilities,55921.44,2026-03-18,cfo_over_25k
INV-2026-02782,VEN077,corporate travel,15614.27,2026-03-18,manager_under_25k
INV-2026-00399,VEN047,insurance broking,19492.53,2026-03-19,manager_under_25k
INV-2026-00521,VEN016,utilities,34026.69,2026-03-19,cfo_over_25k
INV-2026-01105,VEN058,security services,11392.49,2026-03-19,manager_under_25k
INV-2026-01187,VEN038,marketing services,20573.86,2026-03-19,manager_under_25k
INV-2026-01464,VEN012,insurance broking,30509.55,2026-03-19,cfo_over_25k
INV-2026-01688,VEN032,software licenses,52626.23,2026-03-19,cfo_over_25k
INV-2026-02063,VEN024,marketing services,31557.62,2026-03-19,cfo_over_25k
INV-2026-02434,VEN032,software licenses,50052.68,2026-03-19,cfo_over_25k
INV-2026-02533,VEN032,software licenses,26533.59,2026-03-19,cfo_over_25k
INV-2026-02783,VEN004,legal advisory,42363.51,2026-03-19,cfo_over_25k
INV-2026-02990,VEN029,HR advisory,12266.06,2026-03-19,manager_under_25k
INV-2026-00416,VEN029,HR advisory,17652.82,2026-03-20,manager_under_25k
INV-2026-00725,VEN042,audit and tax,34150.98,2026-03-20,cfo_over_25k
INV-2026-01085,VEN045,software licenses,13778.67,2026-03-20,manager_under_25k
INV-2026-01767,VEN062,HR advisory,8672.46,2026-03-20,manager_under_25k
INV-2026-01859,VEN015,fleet lease,50366.08,2026-03-20,cfo_over_25k
INV-2026-01968,VEN079,software licenses,16314.78,2026-03-20,manager_under_25k
INV-2026-02021,VEN007,industrial consumables,16315.67,2026-03-20,manager_under_25k
INV-2026-02054,VEN018,recruitment,42971.39,2026-03-20,cfo_over_25k
INV-2026-02474,VEN028,strategy consulting,54144.33,2026-03-20,cfo_over_25k
INV-2026-02611,VEN069,audit and tax,15975.93,2026-03-20,manager_under_25k
INV-2026-02777,VEN011,market research,7289.01,2026-03-20,manager_under_25k
INV-2026-02952,VEN006,strategy consulting,90581.08,2026-03-20,cfo_over_25k
INV-2026-02972,VEN003,marketing services,33215.23,2026-03-20,cfo_over_25k
INV-2026-00029,VEN063,cloud hosting,21536.65,2026-03-21,manager_under_25k
INV-2026-00436,VEN034,legal advisory,15144.7,2026-03-21,manager_under_25k
INV-2026-01092,VEN047,insurance broking,14716.88,2026-03-21,manager_under_25k
INV-2026-01495,VEN010,cloud hosting,49951.36,2026-03-21,cfo_over_25k
INV-2026-02360,VEN032,software licenses,22485.95,2026-03-21,manager_under_25k
INV-2026-00044,VEN065,office supplies,6964.45,2026-03-22,manager_under_25k
INV-2026-00438,VEN007,industrial consumables,21696.07,2026-03-22,manager_under_25k
INV-2026-00846,VEN079,software licenses,20806.09,2026-03-22,manager_under_25k
INV-2026-00889,VEN045,software licenses,22981.79,2026-03-22,manager_under_25k
INV-2026-01398,VEN051,recruitment,25752.62,2026-03-22,cfo_over_25k
INV-2026-01624,VEN028,strategy consulting,48888.91,2026-03-22,cfo_over_25k
INV-2026-01824,VEN037,catering,13113.93,2026-03-22,manager_under_25k
INV-2026-02689,VEN059,corporate travel,12264.13,2026-03-22,manager_under_25k
INV-2026-02837,VEN002,software licenses,23870.04,2026-03-22,manager_under_25k
INV-2026-00664,VEN070,recruitment,21581.65,2026-03-23,manager_under_25k
INV-2026-00868,VEN063,cloud hosting,16850.44,2026-03-23,manager_under_25k
INV-2026-01080,VEN021,training services,19840.92,2026-03-23,manager_under_25k
INV-2026-01206,VEN036,security services,22312.62,2026-03-23,manager_under_25k
INV-2026-02019,VEN009,corporate travel,39212.57,2026-03-23,cfo_over_25k
INV-2026-02704,VEN034,legal advisory,37169.17,2026-03-23,cfo_over_25k
INV-2026-00071,VEN003,marketing services,28333.72,2026-03-24,cfo_over_25k
INV-2026-00333,VEN002,software licenses,21128.55,2026-03-24,manager_under_25k
INV-2026-01320,VEN069,audit and tax,15667.97,2026-03-24,manager_under_25k
INV-2026-01457,VEN008,telecoms,30401.99,2026-03-24,cfo_over_25k
INV-2026-01815,VEN053,couriers,11808.57,2026-03-24,manager_under_25k
INV-2026-02094,VEN016,utilities,28689.21,2026-03-24,cfo_over_25k
INV-2026-00468,VEN028,strategy consulting,56717.0,2026-03-25,cfo_over_25k
INV-2026-00871,VEN024,marketing services,22613.09,2026-03-25,manager_under_25k
INV-2026-01185,VEN041,translation services,7939.25,2026-03-25,manager_under_25k
INV-2026-01208,VEN056,training services,12202.17,2026-03-25,manager_under_25k
INV-2026-01211,VEN019,security services,32604.73,2026-03-25,cfo_over_25k
INV-2026-01891,VEN051,recruitment,34575.19,2026-03-25,cfo_over_25k
INV-2026-02269,VEN076,utilities,28749.81,2026-03-25,cfo_over_25k
INV-2026-02445,VEN059,corporate travel,10772.79,2026-03-25,manager_under_25k
INV-2026-02897,VEN012,insurance broking,11754.34,2026-03-25,manager_under_25k
INV-2026-00315,VEN022,legal advisory,13138.7,2026-03-26,manager_under_25k
INV-2026-00512,VEN032,software licenses,38341.05,2026-03-26,manager_under_25k
INV-2026-00977,VEN016,utilities,70234.48,2026-03-26,cfo_over_25k
INV-2026-01562,VEN060,legal advisory,18733.1,2026-03-26,manager_under_25k
INV-2026-01566,VEN060,legal advisory,24228.04,2026-03-26,manager_under_25k
INV-2026-02296,VEN079,software licenses,28112.91,2026-03-26,cfo_over_25k
INV-2026-02668,VEN063,cloud hosting,28839.66,2026-03-26,cfo_over_25k
INV-2026-00304,VEN047,insurance broking,13619.49,2026-03-27,manager_under_25k
INV-2026-00659,VEN051,recruitment,23104.49,2026-03-27,manager_under_25k
INV-2026-00705,VEN068,industrial consumables,10699.58,2026-03-27,manager_under_25k
INV-2026-00857,VEN027,corporate travel,11052.07,2026-03-27,manager_under_25k
INV-2026-01820,VEN078,legal advisory,16135.26,2026-03-27,manager_under_25k
INV-2026-01890,VEN004,legal advisory,22004.86,2026-03-27,manager_under_25k
INV-2026-02048,VEN045,software licenses,17306.81,2026-03-27,manager_under_25k
INV-2026-02323,VEN006,strategy consulting,121269.2,2026-03-27,cfo_over_25k
INV-2026-00535,VEN007,industrial consumables,11170.36,2026-03-28,manager_under_25k
INV-2026-00832,VEN012,insurance broking,20845.13,2026-03-28,manager_under_25k
INV-2026-01204,VEN047,insurance broking,11951.55,2026-03-28,manager_under_25k
INV-2026-01304,VEN030,cloud hosting,40439.37,2026-03-28,cfo_over_25k
INV-2026-01349,VEN079,software licenses,27705.44,2026-03-28,cfo_over_25k
INV-2026-01911,VEN024,marketing services,16312.02,2026-03-28,manager_under_25k
INV-2026-02480,VEN018,recruitment,47421.5,2026-03-28,cfo_over_25k
INV-2026-02717,VEN018,recruitment,37467.59,2026-03-28,cfo_over_25k
INV-2026-02890,VEN043,utilities,33136.06,2026-03-28,cfo_over_25k
INV-2026-00095,VEN070,recruitment,13301.34,2026-03-29,manager_under_25k
INV-2026-00233,VEN036,security services,16487.45,2026-03-29,manager_under_25k
INV-2026-00314,VEN029,HR advisory,15577.4,2026-03-29,manager_under_25k
INV-2026-00625,VEN016,utilities,57957.39,2026-03-29,cfo_over_25k
INV-2026-00814,VEN034,legal advisory,37900.5,2026-03-29,cfo_over_25k
INV-2026-01784,VEN028,strategy consulting,59955.02,2026-03-29,cfo_over_25k
INV-2026-02027,VEN015,fleet lease,61758.27,2026-03-29,cfo_over_25k
INV-2026-02031,VEN030,cloud hosting,29047.94,2026-03-29,cfo_over_25k
INV-2026-02462,VEN006,strategy consulting,63566.2,2026-03-29,cfo_over_25k
INV-2026-02702,VEN055,catering,8250.01,2026-03-29,manager_under_25k
INV-2026-00207,VEN072,marketing services,13952.95,2026-03-30,manager_under_25k
INV-2026-00402,VEN062,HR advisory,11615.78,2026-03-30,manager_under_25k
INV-2026-00415,VEN006,strategy consulting,78978.95,2026-03-30,cfo_over_25k
INV-2026-00886,VEN004,legal advisory,65413.67,2026-03-30,cfo_over_25k
INV-2026-01186,VEN079,software licenses,28940.1,2026-03-30,cfo_over_25k
INV-2026-01597,VEN011,market research,19092.83,2026-03-30,manager_under_25k
INV-2026-01667,VEN061,software licenses,11381.71,2026-03-30,manager_under_25k
INV-2026-01913,VEN061,software licenses,16060.96,2026-03-30,manager_under_25k
INV-2026-02320,VEN019,security services,13687.13,2026-03-30,manager_under_25k
INV-2026-02574,VEN045,software licenses,19964.58,2026-03-30,manager_under_25k
INV-2026-02606,VEN009,corporate travel,28678.43,2026-03-30,cfo_over_25k
INV-2026-02786,VEN049,corporate travel,7317.5,2026-03-30,manager_under_25k
INV-2026-00282,VEN006,strategy consulting,106887.25,2026-03-31,cfo_over_25k
INV-2026-00831,VEN079,software licenses,29415.87,2026-03-31,cfo_over_25k
INV-2026-01519,VEN043,utilities,22517.29,2026-03-31,manager_under_25k
INV-2026-01522,VEN029,HR advisory,14949.19,2026-03-31,manager_under_25k
INV-2026-02650,VEN058,security services,9544.39,2026-03-31,manager_under_25k
INV-2026-00084,VEN059,corporate travel,7635.67,2026-04-01,manager_under_25k
INV-2026-00318,VEN008,telecoms,26799.09,2026-04-01,cfo_over_25k
INV-2026-00637,VEN042,audit and tax,26032.38,2026-04-01,cfo_over_25k
INV-2026-01275,VEN015,fleet lease,47357.22,2026-04-01,cfo_over_25k
INV-2026-01401,VEN004,legal advisory,45899.04,2026-04-01,cfo_over_25k
INV-2026-01447,VEN038,marketing services,13715.37,2026-04-01,manager_under_25k
INV-2026-01479,VEN034,legal advisory,20492.59,2026-04-01,manager_under_25k
INV-2026-01942,VEN013,audit and tax,39793.89,2026-04-01,cfo_over_25k
INV-2026-02071,VEN007,industrial consumables,24655.35,2026-04-01,manager_under_25k
INV-2026-02341,VEN008,telecoms,39622.17,2026-04-01,cfo_over_25k
INV-2026-02396,VEN028,strategy consulting,35756.15,2026-04-01,cfo_over_25k
INV-2026-02435,VEN016,utilities,49208.86,2026-04-01,cfo_over_25k
INV-2026-02663,VEN071,IT support,12295.88,2026-04-01,manager_under_25k
INV-2026-02682,VEN022,legal advisory,17998.63,2026-04-01,manager_under_25k
INV-2026-00355,VEN038,marketing services,10704.88,2026-04-02,manager_under_25k
INV-2026-01601,VEN004,legal advisory,62131.49,2026-04-02,cfo_over_25k
INV-2026-01718,VEN057,marketing services,13671.05,2026-04-02,manager_under_25k
INV-2026-02233,VEN040,HR advisory,18294.73,2026-04-02,manager_under_25k
INV-2026-02236,VEN019,security services,27190.55,2026-04-02,cfo_over_25k
INV-2026-02776,VEN028,strategy consulting,53130.44,2026-04-02,cfo_over_25k
INV-2026-02928,VEN053,couriers,9632.34,2026-04-02,manager_under_25k
INV-2026-00078,VEN074,cleaning services,12481.64,2026-04-03,manager_under_25k
INV-2026-00259,VEN024,marketing services,21597.36,2026-04-03,manager_under_25k
INV-2026-00319,VEN057,marketing services,16344.21,2026-04-03,manager_under_25k
INV-2026-00855,VEN010,cloud hosting,21450.4,2026-04-03,manager_under_25k
INV-2026-01027,VEN032,software licenses,31961.39,2026-04-03,cfo_over_25k
INV-2026-01166,VEN045,software licenses,18931.64,2026-04-03,manager_under_25k
INV-2026-01382,VEN060,legal advisory,28642.0,2026-04-03,cfo_over_25k
INV-2026-01397,VEN004,legal advisory,31721.56,2026-04-03,cfo_over_25k
INV-2026-01908,VEN050,industrial consumables,14937.99,2026-04-03,manager_under_25k
INV-2026-02134,VEN039,training services,6348.92,2026-04-03,manager_under_25k
INV-2026-02338,VEN033,audit and tax,17549.15,2026-04-03,manager_under_25k
INV-2026-02932,VEN034,legal advisory,30775.11,2026-04-03,cfo_over_25k
INV-2026-00047,VEN072,marketing services,12762.02,2026-04-04,manager_under_25k
INV-2026-00916,VEN035,couriers,13123.7,2026-04-04,manager_under_25k
INV-2026-01413,VEN026,cloud hosting,44248.89,2026-04-04,cfo_over_25k
INV-2026-01748,VEN060,legal advisory,22747.32,2026-04-04,manager_under_25k
INV-2026-02260,VEN036,security services,12225.63,2026-04-04,manager_under_25k
INV-2026-02275,VEN006,strategy consulting,109750.11,2026-04-04,cfo_over_25k
INV-2026-00268,VEN031,managed print,8566.08,2026-04-05,manager_under_25k
INV-2026-00326,VEN028,strategy consulting,59191.95,2026-04-05,cfo_over_25k
INV-2026-00719,VEN032,software licenses,30052.63,2026-04-05,cfo_over_25k
INV-2026-01195,VEN063,cloud hosting,11114.75,2026-04-05,manager_under_25k
INV-2026-01527,VEN034,legal advisory,34539.29,2026-04-05,cfo_over_25k
INV-2026-01678,VEN022,legal advisory,21873.1,2026-04-05,manager_under_25k
INV-2026-01778,VEN003,marketing services,41786.77,2026-04-05,cfo_over_25k
INV-2026-01804,VEN015,fleet lease,27025.69,2026-04-05,cfo_over_25k
INV-2026-02219,VEN001,office supplies,23175.23,2026-04-05,manager_under_25k
INV-2026-02654,VEN065,office supplies,4943.18,2026-04-05,manager_under_25k
INV-2026-02849,VEN044,managed print,9050.1,2026-04-05,manager_under_25k
INV-2026-00231,VEN043,utilities,29226.89,2026-04-06,cfo_over_25k
INV-2026-00482,VEN038,marketing services,22591.19,2026-04-06,manager_under_25k
INV-2026-02569,VEN016,utilities,29913.29,2026-04-06,cfo_over_25k
INV-2026-02740,VEN013,audit and tax,39721.66,2026-04-06,cfo_over_25k
INV-2026-02798,VEN028,strategy consulting,35085.2,2026-04-06,cfo_over_25k
INV-2026-02830,VEN035,couriers,7858.13,2026-04-06,manager_under_25k
INV-2026-00187,VEN059,corporate travel,10124.87,2026-04-07,manager_under_25k
INV-2026-00341,VEN035,couriers,11405.95,2026-04-07,manager_under_25k
INV-2026-00342,VEN027,corporate travel,11706.17,2026-04-07,manager_under_25k
INV-2026-01305,VEN023,IT support,15879.0,2026-04-07,manager_under_25k
INV-2026-01514,VEN022,legal advisory,30394.37,2026-04-07,cfo_over_25k
INV-2026-01540,VEN026,cloud hosting,22378.05,2026-04-07,manager_under_25k
INV-2026-01781,VEN003,marketing services,44989.39,2026-04-07,cfo_over_25k
INV-2026-01947,VEN050,industrial consumables,13816.16,2026-04-07,manager_under_25k
INV-2026-02043,VEN024,marketing services,20442.61,2026-04-07,manager_under_25k
INV-2026-02092,VEN004,legal advisory,33620.6,2026-04-07,cfo_over_25k
INV-2026-00813,VEN026,cloud hosting,18176.01,2026-04-08,manager_under_25k
INV-2026-00852,VEN040,HR advisory,9990.29,2026-04-08,manager_under_25k
INV-2026-01245,VEN010,cloud hosting,67213.85,2026-04-08,cfo_over_25k
INV-2026-01350,VEN069,audit and tax,20380.69,2026-04-08,manager_under_25k
INV-2026-01870,VEN009,corporate travel,23675.64,2026-04-08,manager_under_25k
INV-2026-02503,VEN054,marketing services,39217.77,2026-04-08,cfo_over_25k
INV-2026-02887,VEN015,fleet lease,50915.3,2026-04-08,cfo_over_25k
INV-2026-00331,VEN058,security services,14685.86,2026-04-09,manager_under_25k
INV-2026-00396,VEN053,couriers,12300.42,2026-04-09,manager_under_25k
INV-2026-00511,VEN042,audit and tax,28793.38,2026-04-09,cfo_over_25k
INV-2026-00728,VEN032,software licenses,48834.75,2026-04-09,cfo_over_25k
INV-2026-01358,VEN006,strategy consulting,123618.21,2026-04-09,cfo_over_25k
INV-2026-01442,VEN030,cloud hosting,37578.0,2026-04-09,cfo_over_25k
INV-2026-01992,VEN052,IT support,17631.31,2026-04-09,manager_under_25k
INV-2026-02430,VEN026,cloud hosting,15591.97,2026-04-09,manager_under_25k
INV-2026-02446,VEN048,cleaning services,10748.86,2026-04-09,manager_under_25k
INV-2026-02489,VEN004,legal advisory,50259.02,2026-04-09,cfo_over_25k
INV-2026-02888,VEN077,corporate travel,6197.05,2026-04-09,manager_under_25k
INV-2026-00307,VEN013,audit and tax,50656.52,2026-04-10,cfo_over_25k
INV-2026-01445,VEN007,industrial consumables,11495.45,2026-04-10,manager_under_25k
INV-2026-01803,VEN028,strategy consulting,21719.41,2026-04-10,manager_under_25k
INV-2026-02200,VEN064,managed print,4645.09,2026-04-10,manager_under_25k
INV-2026-02647,VEN008,telecoms,36227.93,2026-04-10,cfo_over_25k
INV-2026-00270,VEN033,audit and tax,31432.23,2026-04-11,cfo_over_25k
INV-2026-00958,VEN070,recruitment,21283.4,2026-04-11,manager_under_25k
INV-2026-01126,VEN061,software licenses,12665.38,2026-04-11,manager_under_25k
INV-2026-01284,VEN054,marketing services,41124.1,2026-04-11,cfo_over_25k
INV-2026-01384,VEN006,strategy consulting,76842.15,2026-04-11,cfo_over_25k
INV-2026-01790,VEN046,legal advisory,22991.68,2026-04-11,manager_under_25k
INV-2026-02342,VEN010,cloud hosting,51260.59,2026-04-11,cfo_over_25k
INV-2026-00104,VEN010,cloud hosting,50173.01,2026-04-12,cfo_over_25k
INV-2026-00476,VEN070,recruitment,9556.72,2026-04-12,manager_under_25k
INV-2026-00563,VEN002,software licenses,21477.92,2026-04-12,manager_under_25k
INV-2026-00572,VEN006,strategy consulting,127034.84,2026-04-12,cfo_over_25k
INV-2026-00709,VEN045,software licenses,25472.55,2026-04-12,cfo_over_25k
INV-2026-01115,VEN016,utilities,74383.14,2026-04-12,cfo_over_25k
INV-2026-01319,VEN044,managed print,6145.97,2026-04-12,manager_under_25k
INV-2026-01834,VEN060,legal advisory,23923.54,2026-04-12,manager_under_25k
INV-2026-01986,VEN029,HR advisory,18239.05,2026-04-12,manager_under_25k
INV-2026-02304,VEN056,training services,18076.91,2026-04-12,manager_under_25k
INV-2026-02734,VEN052,IT support,14650.0,2026-04-12,manager_under_25k
INV-2026-00646,VEN018,recruitment,32872.65,2026-04-13,cfo_over_25k
