shipment_id,carrier_id,from_location,to_location,total_usd,ship_date
SH-LOG-04376,CAR005,Chicago,Houston,3161.85,2026-03-15
SH-LOG-04849,CAR019,JFK,Los Angeles,7456.22,2026-03-15
SH-LOG-00171,CAR011,Long Beach,Shanghai,3159.43,2026-03-16
SH-LOG-00612,CAR009,Savannah,Rotterdam,1493.76,2026-03-16
SH-LOG-00750,CAR013,Los Angeles,Phoenix,3398.13,2026-03-16
SH-LOG-01391,CAR020,Dallas,Atlanta,2458.04,2026-03-16
SH-LOG-01744,CAR020,Detroit,Cleveland,377.89,2026-03-16
SH-LOG-01814,CAR002,Long Beach,Shanghai,3063.79,2026-03-16
SH-LOG-02089,CAR013,Dallas,Atlanta,2457.53,2026-03-16
SH-LOG-02354,CAR013,Seattle,Portland,3498.79,2026-03-16
SH-LOG-02467,CAR020,Chicago,Indianapolis,2590.06,2026-03-16
SH-LOG-02686,CAR009,Long Beach,Shanghai,3215.71,2026-03-16
SH-LOG-03300,CAR013,Chicago,Indianapolis,1901.83,2026-03-16
SH-LOG-04092,CAR019,JFK,Los Angeles,7487.01,2026-03-16
SH-LOG-04455,CAR008,Chicago,Detroit,3278.8,2026-03-16
SH-LOG-00176,CAR014,Long Beach,Singapore,3094.47,2026-03-17
SH-LOG-00467,CAR013,Detroit,Cleveland,375.01,2026-03-17
SH-LOG-00542,CAR014,Long Beach,Singapore,2881.21,2026-03-17
SH-LOG-00640,CAR009,Long Beach,Singapore,2860.16,2026-03-17
SH-LOG-01076,CAR013,Los Angeles,Phoenix,3177.9,2026-03-17
SH-LOG-01085,CAR007,O'Hare,Dallas-Fort Worth,5017.89,2026-03-17
SH-LOG-01241,CAR009,Newark,Hamburg,2672.3,2026-03-17
SH-LOG-01660,CAR008,Dallas,San Antonio,2468.04,2026-03-17
SH-LOG-01846,CAR002,Newark,Hamburg,2825.08,2026-03-17
SH-LOG-01861,CAR008,Seattle,Portland,4121.75,2026-03-17
SH-LOG-01934,CAR001,Chicago,Indianapolis,1993.79,2026-03-17
SH-LOG-02319,CAR013,Los Angeles,Phoenix,3134.76,2026-03-17
SH-LOG-02516,CAR002,Savannah,Rotterdam,1722.7,2026-03-17
SH-LOG-02754,CAR001,Chicago,Milwaukee,1692.5,2026-03-17
SH-LOG-04249,CAR009,Savannah,Rotterdam,1382.48,2026-03-17
SH-LOG-04435,CAR009,Savannah,Rotterdam,1448.53,2026-03-17
SH-LOG-04598,CAR019,JFK,Los Angeles,6956.57,2026-03-17
SH-LOG-04622,CAR006,Newark,Hamburg,2589.29,2026-03-17
SH-LOG-04903,CAR020,Detroit,Cleveland,551.43,2026-03-17
SH-LOG-00079,CAR001,Detroit,Cleveland,593.05,2026-03-18
SH-LOG-00323,CAR009,Long Beach,Hong Kong,3310.84,2026-03-18
SH-LOG-00821,CAR009,Long Beach,Shanghai,3107.79,2026-03-18
SH-LOG-00950,CAR002,Long Beach,Shanghai,3393.07,2026-03-18
SH-LOG-01333,CAR020,Los Angeles,Phoenix,3223.07,2026-03-18
SH-LOG-01964,CAR013,Chicago,Indianapolis,2081.93,2026-03-18
SH-LOG-02698,CAR006,Long Beach,Singapore,3231.13,2026-03-18
SH-LOG-03063,CAR019,JFK,Singapore,9041.67,2026-03-18
SH-LOG-03367,CAR005,Chicago,Houston,2237.51,2026-03-18
SH-LOG-03544,CAR003,JFK,Dubai,5898.77,2026-03-18
SH-LOG-03555,CAR013,Chicago,Detroit,2685.84,2026-03-18
SH-LOG-03811,CAR018,Multiple US,Multiple US,13137.83,2026-03-18
SH-LOG-04525,CAR013,Dallas,Atlanta,2841.71,2026-03-18
SH-LOG-00207,CAR013,Chicago,Detroit,2501.44,2026-03-19
SH-LOG-00346,CAR013,Denver,Salt Lake City,4221.8,2026-03-19
SH-LOG-00655,CAR019,JFK,Los Angeles,7120.71,2026-03-19
SH-LOG-00918,CAR019,O'Hare,Dallas-Fort Worth,4801.4,2026-03-19
SH-LOG-00927,CAR006,Newark,Hamburg,2745.78,2026-03-19
SH-LOG-01428,CAR020,Detroit,Cleveland,574.26,2026-03-19
SH-LOG-01508,CAR013,Chicago,Indianapolis,1945.38,2026-03-19
SH-LOG-02183,CAR006,Newark,Hamburg,2483.33,2026-03-19
SH-LOG-02225,CAR019,JFK,Dubai,5636.83,2026-03-19
SH-LOG-02565,CAR007,JFK,Los Angeles,7176.38,2026-03-19
SH-LOG-02677,CAR006,Long Beach,Singapore,2850.18,2026-03-19
SH-LOG-02799,CAR020,Seattle,Portland,4087.09,2026-03-19
SH-LOG-02984,CAR009,Savannah,Rotterdam,1524.45,2026-03-19
SH-LOG-03293,CAR020,Denver,Salt Lake City,4387.53,2026-03-19
SH-LOG-03561,CAR009,Long Beach,Singapore,2821.03,2026-03-19
SH-LOG-03615,CAR008,Chicago,Houston,2534.57,2026-03-19
SH-LOG-04132,CAR020,Chicago,Indianapolis,2179.39,2026-03-19
SH-LOG-04333,CAR013,Los Angeles,Phoenix,3642.76,2026-03-19
SH-LOG-00421,CAR013,Detroit,Cleveland,462.84,2026-03-20
SH-LOG-00606,CAR008,Chicago,Detroit,2924.68,2026-03-20
SH-LOG-00981,CAR013,Dallas,Atlanta,2618.95,2026-03-20
SH-LOG-01167,CAR018,Multiple US,Multiple US,14981.69,2026-03-20
SH-LOG-01205,CAR010,Detroit,Cleveland,584.83,2026-03-20
SH-LOG-01614,CAR005,Dallas,San Antonio,2096.44,2026-03-20
SH-LOG-01695,CAR001,Denver,Salt Lake City,4542.97,2026-03-20
SH-LOG-02047,CAR005,Chicago,Detroit,2573.56,2026-03-20
SH-LOG-02107,CAR013,Dallas,Atlanta,2157.81,2026-03-20
SH-LOG-03005,CAR011,Long Beach,Singapore,3227.77,2026-03-20
SH-LOG-03848,CAR011,Long Beach,Hong Kong,3441.46,2026-03-20
SH-LOG-03961,CAR008,Chicago,Houston,2657.58,2026-03-20
SH-LOG-04075,CAR002,Long Beach,Singapore,2841.92,2026-03-20
SH-LOG-04105,CAR006,Newark,Hamburg,2842.29,2026-03-20
SH-LOG-04264,CAR002,Long Beach,Shanghai,3292.79,2026-03-20
SH-LOG-04442,CAR006,Newark,Hamburg,2723.64,2026-03-20
SH-LOG-04654,CAR008,Denver,Salt Lake City,3963.84,2026-03-20
SH-LOG-00453,CAR019,JFK,Singapore,9446.85,2026-03-21
SH-LOG-00591,CAR003,O'Hare,Dallas-Fort Worth,4423.06,2026-03-21
SH-LOG-00671,CAR014,Long Beach,Shanghai,3112.91,2026-03-21
SH-LOG-01273,CAR006,Newark,Hamburg,2400.33,2026-03-21
SH-LOG-01776,CAR001,Chicago,Detroit,2971.32,2026-03-21
SH-LOG-02490,CAR013,Seattle,Portland,4201.03,2026-03-21
SH-LOG-02602,CAR004,Multiple US,Multiple US,11052.65,2026-03-21
SH-LOG-03172,CAR009,Long Beach,Shanghai,3178.74,2026-03-21
SH-LOG-03233,CAR012,Denver,Salt Lake City,4335.06,2026-03-21
SH-LOG-03696,CAR012,Chicago,Detroit,2801.5,2026-03-21
SH-LOG-03823,CAR018,Multiple US,Multiple US,13733.29,2026-03-21
SH-LOG-03851,CAR014,Newark,Hamburg,2456.81,2026-03-21
SH-LOG-03988,CAR013,Chicago,Detroit,3159.09,2026-03-21
SH-LOG-04197,CAR010,Los Angeles,Phoenix,3317.35,2026-03-21
SH-LOG-04410,CAR012,Chicago,Indianapolis,2227.93,2026-03-21
SH-LOG-04561,CAR002,Newark,Hamburg,2683.2,2026-03-21
SH-LOG-04801,CAR013,Dallas,Atlanta,2562.03,2026-03-21
SH-LOG-00051,CAR013,Chicago,Indianapolis,2531.67,2026-03-22
SH-LOG-00179,CAR004,Multiple US,Multiple US,13085.2,2026-03-22
SH-LOG-00465,CAR016,Chicago,Milwaukee,1756.05,2026-03-22
SH-LOG-00660,CAR018,Multiple US,Multiple US,15548.31,2026-03-22
SH-LOG-00730,CAR009,Newark,Hamburg,2844.37,2026-03-22
SH-LOG-01352,CAR017,Long Beach,Hong Kong,3580.18,2026-03-22
SH-LOG-01363,CAR006,Long Beach,Shanghai,3244.55,2026-03-22
SH-LOG-01598,CAR014,Long Beach,Singapore,3132.25,2026-03-22
SH-LOG-01893,CAR001,Seattle,Portland,4311.03,2026-03-22
SH-LOG-02810,CAR013,Chicago,Houston,2543.74,2026-03-22
SH-LOG-03559,CAR010,Chicago,Houston,2474.44,2026-03-22
SH-LOG-03795,CAR015,JFK,Los Angeles,6805.88,2026-03-22
SH-LOG-04100,CAR003,O'Hare,Dallas-Fort Worth,4437.3,2026-03-22
SH-LOG-04236,CAR014,Long Beach,Hong Kong,3330.01,2026-03-22
SH-LOG-04425,CAR001,Los Angeles,Phoenix,3602.07,2026-03-22
SH-LOG-00025,CAR003,JFK,Dubai,5734.71,2026-03-23
SH-LOG-00987,CAR005,Dallas,Atlanta,2232.29,2026-03-23
SH-LOG-02215,CAR006,Long Beach,Singapore,3265.94,2026-03-23
SH-LOG-02776,CAR001,Dallas,San Antonio,2406.91,2026-03-23
SH-LOG-02823,CAR020,Detroit,Cleveland,355.16,2026-03-23
SH-LOG-04459,CAR003,JFK,Los Angeles,7634.06,2026-03-23
SH-LOG-04916,CAR013,Chicago,Milwaukee,1589.57,2026-03-23
SH-LOG-00464,CAR001,Dallas,San Antonio,2066.53,2026-03-24
SH-LOG-01181,CAR006,Newark,Hamburg,2853.93,2026-03-24
SH-LOG-01625,CAR006,Long Beach,Singapore,3215.82,2026-03-24
SH-LOG-01640,CAR019,JFK,Singapore,10099.98,2026-03-24
SH-LOG-02545,CAR005,Denver,Salt Lake City,3646.42,2026-03-24
SH-LOG-02766,CAR006,Long Beach,Shanghai,3348.75,2026-03-24
SH-LOG-04624,CAR006,Long Beach,Shanghai,3233.65,2026-03-24
SH-LOG-00165,CAR015,JFK,Los Angeles,7489.7,2026-03-25
SH-LOG-00622,CAR009,Long Beach,Hong Kong,3401.68,2026-03-25
SH-LOG-01690,CAR001,Chicago,Houston,2685.47,2026-03-25
SH-LOG-01824,CAR003,O'Hare,Dallas-Fort Worth,4947.03,2026-03-25
SH-LOG-01961,CAR020,Dallas,Atlanta,2218.67,2026-03-25
SH-LOG-02029,CAR017,Long Beach,Shanghai,3276.08,2026-03-25
SH-LOG-02339,CAR009,Newark,Hamburg,2634.95,2026-03-25
SH-LOG-02391,CAR019,JFK,Dubai,5808.98,2026-03-25
SH-LOG-02811,CAR011,Long Beach,Shanghai,3051.48,2026-03-25
SH-LOG-02819,CAR013,Chicago,Indianapolis,2240.21,2026-03-25
SH-LOG-02832,CAR006,Newark,Hamburg,2590.74,2026-03-25
SH-LOG-03249,CAR006,Long Beach,Singapore,3020.41,2026-03-25
SH-LOG-03637,CAR009,Long Beach,Shanghai,3200.32,2026-03-25
SH-LOG-04013,CAR006,Long Beach,Hong Kong,3483.27,2026-03-25
SH-LOG-00053,CAR006,Long Beach,Shanghai,3169.79,2026-03-26
SH-LOG-00192,CAR006,Newark,Hamburg,2890.58,2026-03-26
SH-LOG-00435,CAR017,Savannah,Rotterdam,1402.44,2026-03-26
SH-LOG-02031,CAR007,O'Hare,Dallas-Fort Worth,4522.39,2026-03-26
SH-LOG-03389,CAR001,Seattle,Portland,4259.02,2026-03-26
SH-LOG-03937,CAR014,Savannah,Rotterdam,1363.41,2026-03-26
SH-LOG-04357,CAR008,Denver,Salt Lake City,4068.39,2026-03-26
SH-LOG-04363,CAR005,Chicago,Detroit,2806.87,2026-03-26
SH-LOG-04432,CAR005,Chicago,Houston,2377.82,2026-03-26
SH-LOG-04807,CAR013,Detroit,Cleveland,554.9,2026-03-26
SH-LOG-00286,CAR011,Long Beach,Shanghai,3372.48,2026-03-27
SH-LOG-01354,CAR005,Los Angeles,Phoenix,3725.79,2026-03-27
SH-LOG-01409,CAR013,Chicago,Houston,3010.46,2026-03-27
SH-LOG-01555,CAR009,Long Beach,Shanghai,3012.39,2026-03-27
SH-LOG-01810,CAR006,Long Beach,Hong Kong,3593.7,2026-03-27
SH-LOG-01933,CAR020,Denver,Salt Lake City,3811.06,2026-03-27
SH-LOG-02595,CAR014,Savannah,Rotterdam,1395.93,2026-03-27
SH-LOG-02941,CAR005,Chicago,Houston,2311.44,2026-03-27
SH-LOG-03274,CAR004,Multiple US,Multiple US,12266.68,2026-03-27
SH-LOG-03375,CAR006,Savannah,Rotterdam,1387.75,2026-03-27
SH-LOG-03711,CAR006,Long Beach,Shanghai,3140.34,2026-03-27
SH-LOG-03758,CAR010,Dallas,San Antonio,2106.68,2026-03-27
SH-LOG-03835,CAR003,JFK,Los Angeles,7017.42,2026-03-27
SH-LOG-04224,CAR004,Multiple US,Multiple US,14449.98,2026-03-27
SH-LOG-04331,CAR005,Denver,Salt Lake City,4541.74,2026-03-27
SH-LOG-04397,CAR003,JFK,Los Angeles,7530.62,2026-03-27
SH-LOG-04674,CAR001,Dallas,San Antonio,2460.79,2026-03-27
SH-LOG-04756,CAR011,Long Beach,Shanghai,3164.6,2026-03-27
SH-LOG-00271,CAR019,JFK,Singapore,8979.48,2026-03-28
SH-LOG-00963,CAR019,JFK,Singapore,10068.85,2026-03-28
SH-LOG-01265,CAR009,Newark,Hamburg,2784.55,2026-03-28
SH-LOG-01350,CAR010,Chicago,Milwaukee,1367.69,2026-03-28
SH-LOG-01358,CAR020,Chicago,Indianapolis,2439.52,2026-03-28
SH-LOG-01698,CAR018,Multiple US,Multiple US,15886.33,2026-03-28
SH-LOG-01805,CAR006,Savannah,Rotterdam,1733.12,2026-03-28
SH-LOG-01884,CAR006,Long Beach,Singapore,2904.56,2026-03-28
SH-LOG-01998,CAR006,Newark,Hamburg,2779.54,2026-03-28
SH-LOG-02500,CAR016,Denver,Salt Lake City,3911.0,2026-03-28
SH-LOG-02812,CAR017,Newark,Hamburg,2860.5,2026-03-28
SH-LOG-02835,CAR004,Multiple US,Multiple US,14863.04,2026-03-28
SH-LOG-03067,CAR013,Chicago,Milwaukee,1140.47,2026-03-28
SH-LOG-03111,CAR016,Dallas,San Antonio,2040.64,2026-03-28
SH-LOG-03338,CAR005,Chicago,Indianapolis,2466.58,2026-03-28
SH-LOG-03368,CAR009,Newark,Hamburg,2885.31,2026-03-28
SH-LOG-03525,CAR003,O'Hare,Dallas-Fort Worth,4640.93,2026-03-28
SH-LOG-03565,CAR001,Chicago,Milwaukee,1653.22,2026-03-28
SH-LOG-00276,CAR002,Long Beach,Singapore,2925.34,2026-03-29
SH-LOG-00478,CAR005,Los Angeles,Phoenix,3748.01,2026-03-29
SH-LOG-00654,CAR016,Dallas,San Antonio,2147.51,2026-03-29
SH-LOG-01507,CAR007,JFK,Dubai,5981.03,2026-03-29
SH-LOG-01908,CAR020,Denver,Salt Lake City,4427.25,2026-03-29
SH-LOG-01945,CAR012,Dallas,Atlanta,2943.11,2026-03-29
SH-LOG-02223,CAR001,Los Angeles,Phoenix,3194.39,2026-03-29
SH-LOG-02328,CAR008,Chicago,Indianapolis,2008.1,2026-03-29
SH-LOG-02672,CAR001,Detroit,Cleveland,477.93,2026-03-29
SH-LOG-02870,CAR006,Long Beach,Shanghai,3326.19,2026-03-29
SH-LOG-03306,CAR019,JFK,Singapore,9180.03,2026-03-29
SH-LOG-03579,CAR003,JFK,Los Angeles,7187.9,2026-03-29
SH-LOG-03601,CAR005,Chicago,Detroit,2748.8,2026-03-29
SH-LOG-04211,CAR020,Los Angeles,Phoenix,3463.21,2026-03-29
SH-LOG-04954,CAR002,Long Beach,Singapore,2826.16,2026-03-29
SH-LOG-00212,CAR008,Denver,Salt Lake City,4172.73,2026-03-30
SH-LOG-00763,CAR014,Long Beach,Hong Kong,3202.45,2026-03-30
SH-LOG-01393,CAR002,Long Beach,Hong Kong,3305.06,2026-03-30
SH-LOG-01480,CAR017,Long Beach,Shanghai,3315.41,2026-03-30
SH-LOG-02053,CAR002,Long Beach,Singapore,3278.81,2026-03-30
SH-LOG-03422,CAR014,Long Beach,Singapore,2848.67,2026-03-30
SH-LOG-04137,CAR017,Savannah,Rotterdam,1490.0,2026-03-30
SH-LOG-04283,CAR013,Chicago,Detroit,3391.38,2026-03-30
SH-LOG-04521,CAR001,Denver,Salt Lake City,4227.71,2026-03-30
SH-LOG-00862,CAR003,JFK,Dubai,6348.49,2026-03-31
SH-LOG-01386,CAR014,Newark,Hamburg,2774.64,2026-03-31
SH-LOG-02102,CAR001,Chicago,Indianapolis,1860.8,2026-03-31
SH-LOG-02148,CAR001,Chicago,Houston,2389.87,2026-03-31
SH-LOG-02273,CAR009,Newark,Hamburg,2704.6,2026-03-31
SH-LOG-02432,CAR019,O'Hare,Dallas-Fort Worth,4654.67,2026-03-31
SH-LOG-03042,CAR013,Los Angeles,Phoenix,3604.85,2026-03-31
SH-LOG-03388,CAR006,Long Beach,Shanghai,3238.21,2026-03-31
SH-LOG-03706,CAR002,Savannah,Rotterdam,1452.54,2026-03-31
SH-LOG-03712,CAR008,Dallas,San Antonio,2877.66,2026-03-31
SH-LOG-04138,CAR003,JFK,Los Angeles,7167.56,2026-03-31
SH-LOG-04413,CAR008,Chicago,Houston,2467.89,2026-03-31
SH-LOG-04650,CAR017,Long Beach,Hong Kong,3376.7,2026-03-31
SH-LOG-00322,CAR020,Denver,Salt Lake City,3841.29,2026-04-01
SH-LOG-00717,CAR010,Chicago,Detroit,2512.75,2026-04-01
SH-LOG-01063,CAR001,Chicago,Detroit,3180.05,2026-04-01
SH-LOG-01930,CAR017,Newark,Hamburg,2477.14,2026-04-01
SH-LOG-01974,CAR009,Savannah,Rotterdam,1454.59,2026-04-01
SH-LOG-02200,CAR005,Chicago,Milwaukee,1785.12,2026-04-01
SH-LOG-02208,CAR019,JFK,Dubai,5883.95,2026-04-01
SH-LOG-02386,CAR006,Long Beach,Shanghai,3070.96,2026-04-01
SH-LOG-02797,CAR013,Detroit,Cleveland,460.67,2026-04-01
SH-LOG-03273,CAR005,Detroit,Cleveland,339.15,2026-04-01
SH-LOG-04025,CAR016,Detroit,Cleveland,596.88,2026-04-01
SH-LOG-04675,CAR014,Newark,Hamburg,2826.85,2026-04-01
SH-LOG-00632,CAR009,Newark,Hamburg,2542.67,2026-04-02
SH-LOG-00852,CAR013,Denver,Salt Lake City,4126.71,2026-04-02
SH-LOG-01730,CAR013,Seattle,Portland,4130.62,2026-04-02
SH-LOG-01749,CAR013,Chicago,Detroit,3313.46,2026-04-02
SH-LOG-01953,CAR006,Long Beach,Hong Kong,3588.2,2026-04-02
SH-LOG-02538,CAR011,Long Beach,Hong Kong,3229.79,2026-04-02
SH-LOG-02854,CAR006,Long Beach,Hong Kong,3583.9,2026-04-02
SH-LOG-02916,CAR007,JFK,Singapore,9148.43,2026-04-02
SH-LOG-03209,CAR005,Seattle,Portland,4237.78,2026-04-02
SH-LOG-03668,CAR008,Dallas,San Antonio,2815.45,2026-04-02
SH-LOG-03743,CAR017,Long Beach,Hong Kong,3553.06,2026-04-02
SH-LOG-03754,CAR007,JFK,Los Angeles,7645.86,2026-04-02
SH-LOG-03958,CAR020,Detroit,Cleveland,493.52,2026-04-02
SH-LOG-04329,CAR009,Long Beach,Hong Kong,3328.75,2026-04-02
SH-LOG-04391,CAR013,Chicago,Houston,2673.89,2026-04-02
SH-LOG-00305,CAR001,Seattle,Portland,4108.34,2026-04-03
SH-LOG-01095,CAR013,Dallas,San Antonio,2514.28,2026-04-03
SH-LOG-01222,CAR014,Long Beach,Singapore,3212.58,2026-04-03
SH-LOG-01318,CAR003,JFK,Singapore,9514.29,2026-04-03
SH-LOG-01496,CAR013,Chicago,Houston,2964.61,2026-04-03
SH-LOG-01649,CAR001,Chicago,Indianapolis,2577.96,2026-04-03
SH-LOG-02001,CAR013,Los Angeles,Phoenix,3788.33,2026-04-03
SH-LOG-02103,CAR006,Newark,Hamburg,2413.53,2026-04-03
SH-LOG-02321,CAR020,Chicago,Houston,2237.47,2026-04-03
SH-LOG-02493,CAR011,Long Beach,Hong Kong,3224.54,2026-04-03
SH-LOG-03359,CAR020,Seattle,Portland,4306.21,2026-04-03
SH-LOG-04032,CAR019,JFK,Dubai,5911.12,2026-04-03
SH-LOG-04593,CAR013,Chicago,Indianapolis,2248.16,2026-04-03
SH-LOG-04983,CAR009,Long Beach,Singapore,3010.97,2026-04-03
SH-LOG-00060,CAR013,Chicago,Detroit,2886.14,2026-04-04
SH-LOG-00087,CAR006,Long Beach,Singapore,2938.43,2026-04-04
SH-LOG-01439,CAR001,Chicago,Houston,3012.34,2026-04-04
SH-LOG-01451,CAR012,Denver,Salt Lake City,3798.96,2026-04-04
SH-LOG-01500,CAR003,JFK,Dubai,5978.6,2026-04-04
SH-LOG-01929,CAR006,Long Beach,Singapore,2973.05,2026-04-04
SH-LOG-02168,CAR007,JFK,Los Angeles,7402.34,2026-04-04
SH-LOG-02267,CAR007,JFK,Singapore,9666.95,2026-04-04
SH-LOG-02782,CAR015,JFK,Singapore,9987.42,2026-04-04
SH-LOG-03001,CAR018,Multiple US,Multiple US,11583.06,2026-04-04
SH-LOG-03482,CAR013,Chicago,Houston,3120.0,2026-04-04
SH-LOG-04291,CAR005,Los Angeles,Phoenix,3686.05,2026-04-04
SH-LOG-00189,CAR006,Newark,Hamburg,2505.15,2026-04-05
SH-LOG-00332,CAR020,Los Angeles,Phoenix,3160.7,2026-04-05
SH-LOG-01394,CAR003,O'Hare,Dallas-Fort Worth,4884.67,2026-04-05
SH-LOG-01813,CAR013,Los Angeles,Phoenix,3501.1,2026-04-05
SH-LOG-01947,CAR001,Detroit,Cleveland,529.93,2026-04-05
SH-LOG-02115,CAR020,Dallas,Atlanta,2853.45,2026-04-05
SH-LOG-02292,CAR014,Savannah,Rotterdam,1397.58,2026-04-05
SH-LOG-02531,CAR004,Multiple US,Multiple US,13282.18,2026-04-05
SH-LOG-02725,CAR016,Dallas,Atlanta,2871.65,2026-04-05
SH-LOG-04049,CAR006,Long Beach,Shanghai,3008.34,2026-04-05
SH-LOG-04243,CAR009,Long Beach,Singapore,2984.01,2026-04-05
SH-LOG-04855,CAR009,Newark,Hamburg,2702.86,2026-04-05
SH-LOG-00548,CAR001,Chicago,Milwaukee,1108.4,2026-04-06
SH-LOG-00693,CAR002,Long Beach,Singapore,3096.71,2026-04-06
SH-LOG-01505,CAR013,Dallas,Atlanta,2538.76,2026-04-06
SH-LOG-01570,CAR005,Chicago,Detroit,2409.16,2026-04-06
SH-LOG-02228,CAR013,Dallas,San Antonio,2288.89,2026-04-06
SH-LOG-02683,CAR011,Savannah,Rotterdam,1614.14,2026-04-06
SH-LOG-03173,CAR002,Long Beach,Hong Kong,3408.93,2026-04-06
SH-LOG-03828,CAR013,Chicago,Houston,2888.1,2026-04-06
SH-LOG-04924,CAR004,Multiple US,Multiple US,10071.73,2026-04-06
SH-LOG-01168,CAR013,Detroit,Cleveland,523.81,2026-04-07
SH-LOG-01430,CAR013,Denver,Salt Lake City,4042.81,2026-04-07
SH-LOG-01591,CAR007,JFK,Singapore,8866.01,2026-04-07
SH-LOG-01636,CAR013,Dallas,San Antonio,2827.6,2026-04-07
SH-LOG-01644,CAR017,Newark,Hamburg,2558.2,2026-04-07
SH-LOG-01888,CAR005,Dallas,Atlanta,2882.72,2026-04-07
SH-LOG-02016,CAR005,Detroit,Cleveland,401.21,2026-04-07
SH-LOG-02494,CAR008,Seattle,Portland,3625.35,2026-04-07
SH-LOG-02788,CAR014,Newark,Hamburg,2865.47,2026-04-07
SH-LOG-03471,CAR004,Multiple US,Multiple US,12259.44,2026-04-07
SH-LOG-03745,CAR005,Los Angeles,Phoenix,3354.01,2026-04-07
SH-LOG-04679,CAR013,Dallas,San Antonio,2112.38,2026-04-07
SH-LOG-04750,CAR013,Dallas,San Antonio,2424.12,2026-04-07
SH-LOG-04768,CAR004,Multiple US,Multiple US,14476.91,2026-04-07
SH-LOG-04821,CAR011,Long Beach,Singapore,3295.49,2026-04-07
SH-LOG-04937,CAR013,Chicago,Indianapolis,2226.86,2026-04-07
SH-LOG-00088,CAR001,Chicago,Indianapolis,2527.8,2026-04-08
SH-LOG-02946,CAR006,Long Beach,Shanghai,3431.77,2026-04-08
SH-LOG-03072,CAR013,Seattle,Portland,3791.42,2026-04-08
SH-LOG-03074,CAR006,Long Beach,Hong Kong,3196.4,2026-04-08
SH-LOG-03603,CAR014,Long Beach,Hong Kong,3567.34,2026-04-08
SH-LOG-03707,CAR020,Denver,Salt Lake City,4501.29,2026-04-08
SH-LOG-04234,CAR001,Chicago,Milwaukee,1343.55,2026-04-08
SH-LOG-04451,CAR019,O'Hare,Dallas-Fort Worth,5129.9,2026-04-08
SH-LOG-04481,CAR005,Denver,Salt Lake City,3848.55,2026-04-08
SH-LOG-04865,CAR001,Chicago,Houston,3156.19,2026-04-08
SH-LOG-00295,CAR004,Multiple US,Multiple US,10850.25,2026-04-09
SH-LOG-00486,CAR007,JFK,Los Angeles,7073.32,2026-04-09
SH-LOG-00677,CAR006,Long Beach,Singapore,2892.86,2026-04-09
SH-LOG-01286,CAR008,Seattle,Portland,3479.61,2026-04-09
SH-LOG-01765,CAR020,Dallas,San Antonio,2240.35,2026-04-09
SH-LOG-01879,CAR005,Chicago,Milwaukee,1258.2,2026-04-09
SH-LOG-01886,CAR015,JFK,Singapore,9173.88,2026-04-09
SH-LOG-03581,CAR009,Newark,Hamburg,2421.66,2026-04-09
SH-LOG-04638,CAR005,Chicago,Houston,2680.04,2026-04-09
SH-LOG-04676,CAR020,Detroit,Cleveland,487.35,2026-04-09
SH-LOG-04930,CAR007,JFK,Dubai,6063.11,2026-04-09
SH-LOG-00339,CAR017,Savannah,Rotterdam,1479.29,2026-04-10
SH-LOG-00545,CAR013,Dallas,San Antonio,2006.28,2026-04-10
SH-LOG-00702,CAR006,Long Beach,Singapore,2970.04,2026-04-10
SH-LOG-00972,CAR009,Long Beach,Singapore,2884.68,2026-04-10
SH-LOG-01103,CAR013,Denver,Salt Lake City,3939.93,2026-04-10
SH-LOG-01229,CAR020,Los Angeles,Phoenix,3251.74,2026-04-10
SH-LOG-01253,CAR020,Dallas,San Antonio,2531.57,2026-04-10
SH-LOG-01558,CAR006,Long Beach,Hong Kong,3599.32,2026-04-10
SH-LOG-01661,CAR012,Chicago,Milwaukee,1470.4,2026-04-10
SH-LOG-01820,CAR008,Chicago,Indianapolis,1957.63,2026-04-10
SH-LOG-01897,CAR001,Dallas,Atlanta,2535.46,2026-04-10
SH-LOG-02539,CAR009,Long Beach,Hong Kong,3500.42,2026-04-10
SH-LOG-02648,CAR020,Seattle,Portland,3728.56,2026-04-10
SH-LOG-03877,CAR020,Denver,Salt Lake City,3788.53,2026-04-10
SH-LOG-03969,CAR009,Savannah,Rotterdam,1430.38,2026-04-10
SH-LOG-04727,CAR015,O'Hare,Dallas-Fort Worth,5110.38,2026-04-10
SH-LOG-04744,CAR005,Los Angeles,Phoenix,3469.67,2026-04-10
SH-LOG-04786,CAR009,Savannah,Rotterdam,1462.57,2026-04-10
SH-LOG-04832,CAR002,Long Beach,Singapore,3264.85,2026-04-10
SH-LOG-04963,CAR017,Savannah,Rotterdam,1535.24,2026-04-10
SH-LOG-00188,CAR006,Newark,Hamburg,2635.94,2026-04-11
SH-LOG-00226,CAR013,Los Angeles,Phoenix,3551.91,2026-04-11
SH-LOG-00388,CAR002,Long Beach,Hong Kong,3387.0,2026-04-11
SH-LOG-00461,CAR007,JFK,Los Angeles,7701.52,2026-04-11
SH-LOG-00568,CAR013,Denver,Salt Lake City,4230.46,2026-04-11
SH-LOG-00686,CAR013,Denver,Salt Lake City,4549.12,2026-04-11
SH-LOG-01039,CAR004,Multiple US,Multiple US,13198.18,2026-04-11
SH-LOG-01147,CAR016,Chicago,Detroit,2786.28,2026-04-11
SH-LOG-01424,CAR020,Dallas,Atlanta,2844.99,2026-04-11
