transaction_id,date,supplier_id,supplier_name,category,subcategory,description,amount_usd,po_number,cost_center,department,payment_terms,invoice_status
TXN-00663,2026-02-15,SUP044,LubeMax Industrial,mro,electrical,electrical - LubeMax Industrial,7723.37,PO-703869,CC500,Operations,net_30,overdue
TXN-01206,2026-02-15,SUP036,Industrial Supply Co,mro,cutting tools,cutting tools - Industrial Supply Co,725.78,PO-234580,CC300,Manufacturing,net_30,paid
TXN-01504,2026-02-15,SUP021,Patriot Trucking,logistics,air freight,air freight - Patriot Trucking,16005.76,PO-122301,CC300,Manufacturing,net_15,paid
TXN-01691,2026-02-15,SUP046,Atlas Abrasives,mro,electrical,electrical - Atlas Abrasives,1312.28,PO-126101,CC400,Operations,net_30,paid
TXN-02222,2026-02-15,SUP024,Pinnacle Office Solutions,indirect,IT services,IT services - Pinnacle Office Solutions,15534.8,PO-685701,CC500,Engineering,net_30,paid
TXN-02285,2026-02-15,SUP006,Summit Metals,direct-materials,wire harness,wire harness - Summit Metals,38028.35,PO-824023,CC500,Engineering,net_30,pending
TXN-02355,2026-02-15,SUP004,Apex Electronics,direct-materials,aluminum sheet,aluminum sheet - Apex Electronics,21549.79,PO-493557,CC100,Admin,net_30,paid
TXN-00013,2026-02-16,SUP016,Midwest Express,logistics,air freight,air freight - Midwest Express,97809.85,PO-723398,CC100,Admin,net_30,paid
TXN-00256,2026-02-16,SUP042,BearingPoint Mechanical,mro,insulation,insulation - BearingPoint Mechanical,6371.78,PO-705693,CC200,Manufacturing,net_30,paid
TXN-00962,2026-02-16,SUP010,Keystone Coatings,direct-materials,fasteners,fasteners - Keystone Coatings,39296.88,PO-464733,CC300,Operations,net_15,pending
TXN-01177,2026-02-16,SUP030,Nova Staffing,indirect,facilities maintenance,facilities maintenance - Nova Staffing,11396.08,PO-693595,CC300,Admin,net_30,paid
TXN-01481,2026-02-16,SUP010,Keystone Coatings,direct-materials,machined parts,machined parts - Keystone Coatings,31215.21,PO-208442,CC100,Quality,net_15,pending
TXN-01544,2026-02-16,SUP018,Gulf Coast Shipping,logistics,FTL domestic,FTL domestic - Gulf Coast Shipping,9805.11,PO-645341,CC300,Admin,net_30,paid
TXN-01652,2026-02-16,SUP037,SafeGuard PPE,mro,lubricants,lubricants - SafeGuard PPE,4382.58,PO-632915,CC400,Engineering,net_30,paid
TXN-01942,2026-02-16,SUP045,ProWeld Gases,mro,lubricants,lubricants - ProWeld Gases,2351.72,PO-235019,CC100,Admin,net_30,paid
TXN-02100,2026-02-16,SUP047,SignalFire Detection,mro,hydraulic parts,hydraulic parts - SignalFire Detection,2261.02,PO-828674,CC500,Engineering,net_30,paid
TXN-02294,2026-02-16,SUP026,Helix Consulting,indirect,temp staffing,temp staffing - Helix Consulting,17566.4,PO-401636,CC300,Operations,net_30,paid
TXN-02404,2026-02-16,SUP019,Mountain Transport,logistics,drayage,drayage - Mountain Transport,6193.98,PO-502756,CC500,Operations,net_30,paid
TXN-00208,2026-02-17,SUP043,FloorMaster Surfaces,mro,insulation,insulation - FloorMaster Surfaces,5211.93,PO-870899,CC300,Operations,net_15,paid
TXN-00591,2026-02-17,SUP005,Cascade Fasteners,direct-materials,electronic components,electronic components - Cascade Fasteners,17275.44,PO-610856,CC300,Engineering,net_30,paid
TXN-01797,2026-02-17,SUP044,LubeMax Industrial,mro,bearings,bearings - LubeMax Industrial,7304.61,PO-784829,CC400,Quality,net_30,paid
TXN-02477,2026-02-17,SUP034,Cornerstone Training,indirect,facilities maintenance,facilities maintenance - Cornerstone Training,15244.9,PO-347482,CC300,Manufacturing,net_30,paid
TXN-00505,2026-02-18,SUP008,Frontier Plastics,direct-materials,machined parts,machined parts - Frontier Plastics,25409.85,PO-708502,CC500,Manufacturing,net_30,paid
TXN-00987,2026-02-18,SUP009,Harbor Wire,direct-materials,specialty metals,specialty metals - Harbor Wire,38966.56,PO-128206,CC300,Quality,net_30,paid
TXN-01173,2026-02-18,SUP042,BearingPoint Mechanical,mro,filtration,filtration - BearingPoint Mechanical,6157.8,PO-667430,CC200,Operations,net_30,paid
TXN-01192,2026-02-18,SUP038,Precision Tools USA,mro,calibration services,calibration services - Precision Tools USA,3507.1,PO-781298,CC100,Operations,net_30,paid
TXN-01277,2026-02-18,SUP049,Ridgeline Hydraulics,mro,abrasives,abrasives - Ridgeline Hydraulics,7664.1,PO-927543,CC100,Manufacturing,net_30,paid
TXN-00094,2026-02-19,SUP029,Greenfield Facilities,indirect,consulting,consulting - Greenfield Facilities,16615.2,PO-557058,CC400,Manufacturing,net_30,paid
TXN-00550,2026-02-19,SUP004,Apex Electronics,direct-materials,composite panels,composite panels - Apex Electronics,28469.37,PO-606390,CC500,Operations,net_30,paid
TXN-00567,2026-02-19,SUP036,Industrial Supply Co,mro,cutting tools,cutting tools - Industrial Supply Co,2481.8,PO-987110,CC300,Manufacturing,net_30,paid
TXN-00582,2026-02-19,SUP040,AquaPure Filtration,mro,fire detection,fire detection - AquaPure Filtration,974.28,PO-147727,CC100,Engineering,net_30,pending
TXN-00693,2026-02-19,SUP021,Patriot Trucking,logistics,warehousing,warehousing - Patriot Trucking,3331.49,PO-225461,CC400,Operations,net_15,paid
TXN-01318,2026-02-19,SUP034,Cornerstone Training,indirect,print services,print services - Cornerstone Training,9561.29,PO-665163,CC100,Operations,net_30,overdue
TXN-01562,2026-02-19,SUP022,Skybridge Air Cargo,logistics,LTL domestic,LTL domestic - Skybridge Air Cargo,22014.91,PO-807173,CC500,Manufacturing,net_30,paid
TXN-01578,2026-02-19,SUP021,Patriot Trucking,logistics,drayage,drayage - Patriot Trucking,15954.75,PO-747469,CC400,Manufacturing,net_15,paid
TXN-01739,2026-02-19,SUP044,LubeMax Industrial,mro,industrial supplies,industrial supplies - LubeMax Industrial,6737.98,PO-504415,CC200,Admin,net_30,paid
TXN-01817,2026-02-19,SUP014,Continental Freight,logistics,ocean freight,ocean freight - Continental Freight,15831.07,PO-112652,CC300,Engineering,net_45,paid
TXN-02334,2026-02-19,SUP034,Cornerstone Training,indirect,insurance,insurance - Cornerstone Training,17174.45,PO-446081,CC400,Operations,net_30,pending
TXN-00404,2026-02-20,SUP010,Keystone Coatings,direct-materials,composite panels,composite panels - Keystone Coatings,27846.44,PO-765105,CC100,Engineering,net_15,paid
TXN-00489,2026-02-20,SUP029,Greenfield Facilities,indirect,catering,catering - Greenfield Facilities,4430.13,PO-678115,CC300,Engineering,net_30,paid
TXN-00668,2026-02-20,SUP050,Beacon Calibration,mro,HVAC parts,HVAC parts - Beacon Calibration,6971.05,PO-646240,CC400,Quality,net_30,paid
TXN-00961,2026-02-20,SUP008,Frontier Plastics,direct-materials,electronic components,electronic components - Frontier Plastics,42043.63,PO-309740,CC200,Engineering,net_30,paid
TXN-01208,2026-02-20,SUP045,ProWeld Gases,mro,HVAC parts,HVAC parts - ProWeld Gases,4532.03,PO-124368,CC500,Manufacturing,net_30,pending
TXN-01496,2026-02-20,SUP003,Pacific Aluminum,direct-materials,fasteners,fasteners - Pacific Aluminum,43449.61,PO-529715,CC300,Admin,net_30,pending
TXN-01728,2026-02-20,SUP021,Patriot Trucking,logistics,ocean freight,ocean freight - Patriot Trucking,22750.2,PO-857213,CC300,Admin,net_15,paid
TXN-01972,2026-02-20,SUP013,Pinnacle Alloys,direct-materials,fasteners,fasteners - Pinnacle Alloys,43030.85,PO-884179,CC500,Admin,net_45,paid
TXN-02245,2026-02-20,SUP043,FloorMaster Surfaces,mro,lubricants,lubricants - FloorMaster Surfaces,7569.34,PO-417242,CC200,Quality,net_15,paid
TXN-02273,2026-02-20,SUP013,Pinnacle Alloys,direct-materials,plastic resin,plastic resin - Pinnacle Alloys,30979.78,PO-884056,CC100,Operations,net_45,pending
TXN-02378,2026-02-20,SUP002,Heartland Polymers,direct-materials,raw steel,raw steel - Heartland Polymers,44898.74,PO-211931,CC300,Quality,net_45,paid
TXN-00002,2026-02-21,SUP015,Atlantic Carriers,logistics,air freight,air freight - Atlantic Carriers,63288.78,PO-330914,CC100,Manufacturing,net_45,paid
TXN-00076,2026-02-21,SUP048,CoreShield Insulation,mro,fire detection,fire detection - CoreShield Insulation,4131.49,PO-897135,CC500,Admin,net_15,paid
TXN-00469,2026-02-21,SUP023,Harbor Drayage,logistics,last mile,last mile - Harbor Drayage,20779.96,PO-338564,CC500,Manufacturing,net_30,pending
TXN-01012,2026-02-21,SUP018,Gulf Coast Shipping,logistics,warehousing,warehousing - Gulf Coast Shipping,12668.46,PO-158642,CC400,Admin,net_30,paid
TXN-01128,2026-02-21,SUP035,Prism Marketing,indirect,temp staffing,temp staffing - Prism Marketing,11513.1,PO-147168,CC400,Manufacturing,net_15,paid
TXN-00768,2026-02-22,SUP029,Greenfield Facilities,indirect,catering,catering - Greenfield Facilities,1911.05,PO-847251,CC200,Quality,net_30,paid
TXN-00827,2026-02-22,SUP002,Heartland Polymers,direct-materials,rubber seals,rubber seals - Heartland Polymers,16703.92,PO-513420,CC300,Quality,net_45,paid
TXN-01325,2026-02-22,SUP014,Continental Freight,logistics,air freight,air freight - Continental Freight,24063.3,PO-476507,CC300,Operations,net_45,paid
TXN-01907,2026-02-22,SUP011,Prairie Components,direct-materials,composite panels,composite panels - Prairie Components,31905.13,PO-302764,CC200,Engineering,net_30,paid
TXN-01967,2026-02-22,SUP043,FloorMaster Surfaces,mro,hydraulic parts,hydraulic parts - FloorMaster Surfaces,5807.28,PO-203578,CC500,Manufacturing,net_15,paid
TXN-00253,2026-02-23,SUP040,AquaPure Filtration,mro,filtration,filtration - AquaPure Filtration,6044.9,PO-452713,CC500,Admin,net_30,paid
TXN-01170,2026-02-23,SUP001,Great Lakes Steel,direct-materials,polymers,polymers - Great Lakes Steel,30021.48,PO-927763,CC200,Admin,net_45,paid
TXN-01478,2026-02-23,SUP002,Heartland Polymers,direct-materials,machined parts,machined parts - Heartland Polymers,24184.58,PO-260483,CC100,Admin,net_45,paid
TXN-01693,2026-02-23,SUP011,Prairie Components,direct-materials,plastic resin,plastic resin - Prairie Components,15684.23,PO-362111,CC100,Operations,net_30,paid
TXN-01709,2026-02-23,SUP042,BearingPoint Mechanical,mro,PPE,PPE - BearingPoint Mechanical,5445.26,PO-259825,CC100,Operations,net_30,paid
TXN-02130,2026-02-23,SUP007,Liberty Composites,direct-materials,aluminum sheet,aluminum sheet - Liberty Composites,8380.88,PO-808043,CC100,Admin,net_30,paid
TXN-02374,2026-02-23,SUP039,Voltex Electrical,mro,electrical,electrical - Voltex Electrical,7816.93,PO-195859,CC200,Quality,net_30,paid
TXN-00045,2026-02-24,SUP030,Nova Staffing,indirect,print services,print services - Nova Staffing,12515.03,PO-432711,CC400,Admin,net_30,pending
TXN-00349,2026-02-24,SUP024,Pinnacle Office Solutions,indirect,print services,print services - Pinnacle Office Solutions,13076.97,PO-769180,CC100,Manufacturing,net_30,pending
TXN-01813,2026-02-24,SUP045,ProWeld Gases,mro,filtration,filtration - ProWeld Gases,2434.41,PO-137480,CC200,Operations,net_30,paid
TXN-02223,2026-02-24,SUP021,Patriot Trucking,logistics,warehousing,warehousing - Patriot Trucking,14587.6,PO-916102,CC200,Operations,net_15,pending
TXN-00190,2026-02-25,SUP022,Skybridge Air Cargo,logistics,ocean freight,ocean freight - Skybridge Air Cargo,22280.64,PO-495019,CC200,Operations,net_30,paid
TXN-00365,2026-02-25,SUP010,Keystone Coatings,direct-materials,composite panels,composite panels - Keystone Coatings,26900.52,PO-244564,CC500,Quality,net_15,paid
TXN-00376,2026-02-25,SUP037,SafeGuard PPE,mro,filtration,filtration - SafeGuard PPE,3131.12,PO-664939,CC200,Engineering,net_30,overdue
TXN-00441,2026-02-25,SUP018,Gulf Coast Shipping,logistics,drayage,drayage - Gulf Coast Shipping,6955.95,PO-329659,CC100,Engineering,net_30,paid
TXN-00617,2026-02-25,SUP044,LubeMax Industrial,mro,flooring,flooring - LubeMax Industrial,3070.03,PO-719284,CC100,Operations,net_30,paid
TXN-00717,2026-02-25,SUP001,Great Lakes Steel,direct-materials,fasteners,fasteners - Great Lakes Steel,34873.59,PO-117094,CC500,Operations,net_45,overdue
TXN-00884,2026-02-25,SUP016,Midwest Express,logistics,FTL domestic,FTL domestic - Midwest Express,23637.97,PO-288744,CC400,Admin,net_30,overdue
TXN-01133,2026-02-25,SUP008,Frontier Plastics,direct-materials,electronic components,electronic components - Frontier Plastics,9919.49,PO-714496,CC200,Quality,net_30,paid
TXN-01552,2026-02-25,SUP007,Liberty Composites,direct-materials,fasteners,fasteners - Liberty Composites,41042.24,PO-425830,CC200,Admin,net_30,paid
TXN-00103,2026-02-26,SUP036,Industrial Supply Co,mro,electrical,electrical - Industrial Supply Co,1584.81,PO-632929,CC200,Manufacturing,net_30,paid
TXN-00298,2026-02-26,SUP047,SignalFire Detection,mro,welding gases,welding gases - SignalFire Detection,4820.83,PO-910065,CC300,Operations,net_30,paid
TXN-00700,2026-02-26,SUP021,Patriot Trucking,logistics,warehousing,warehousing - Patriot Trucking,19112.85,PO-681456,CC200,Manufacturing,net_15,paid
TXN-00855,2026-02-26,SUP043,FloorMaster Surfaces,mro,electrical,electrical - FloorMaster Surfaces,7204.75,PO-769078,CC100,Manufacturing,net_15,paid
TXN-00944,2026-02-26,SUP018,Gulf Coast Shipping,logistics,LTL domestic,LTL domestic - Gulf Coast Shipping,13847.1,PO-881782,CC300,Admin,net_30,paid
TXN-00949,2026-02-26,SUP041,ThermaFlow HVAC,mro,PPE,PPE - ThermaFlow HVAC,1874.36,PO-889188,CC200,Admin,net_30,paid
TXN-01144,2026-02-26,SUP021,Patriot Trucking,logistics,expedited,expedited - Patriot Trucking,10515.86,PO-444412,CC100,Operations,net_15,paid
TXN-01247,2026-02-26,SUP014,Continental Freight,logistics,air freight,air freight - Continental Freight,17124.86,PO-565280,CC300,Operations,net_45,paid
TXN-01377,2026-02-26,SUP033,Riverview Insurance,indirect,consulting,consulting - Riverview Insurance,14549.61,PO-387465,CC200,Engineering,net_45,paid
TXN-01914,2026-02-26,SUP006,Summit Metals,direct-materials,coatings,coatings - Summit Metals,44911.4,PO-480160,CC200,Quality,net_30,pending
TXN-01947,2026-02-26,SUP018,Gulf Coast Shipping,logistics,FTL domestic,FTL domestic - Gulf Coast Shipping,15534.58,PO-614651,CC400,Operations,net_30,overdue
TXN-01979,2026-02-26,SUP026,Helix Consulting,indirect,consulting,consulting - Helix Consulting,2238.49,PO-358131,CC500,Engineering,net_30,pending
TXN-02209,2026-02-26,SUP042,BearingPoint Mechanical,mro,PPE,PPE - BearingPoint Mechanical,7040.85,PO-408230,CC300,Admin,net_30,paid
TXN-02401,2026-02-26,SUP038,Precision Tools USA,mro,bearings,bearings - Precision Tools USA,6554.94,PO-840464,CC500,Admin,net_30,pending
TXN-02501,2026-02-26,SUP023,Harbor Drayage,logistics,last mile,last mile - Harbor Drayage,20249.55,PO-338564,CC500,Manufacturing,net_30,pending
TXN-00396,2026-02-27,SUP006,Summit Metals,direct-materials,coatings,coatings - Summit Metals,17182.18,PO-856211,CC500,Engineering,net_30,pending
TXN-00619,2026-02-27,SUP012,Redwood Rubber,direct-materials,coatings,coatings - Redwood Rubber,25607.16,PO-140932,CC500,Admin,net_30,pending
TXN-00969,2026-02-27,SUP008,Frontier Plastics,direct-materials,plastic resin,plastic resin - Frontier Plastics,22236.9,PO-871934,CC300,Quality,net_30,paid
TXN-01590,2026-02-27,SUP008,Frontier Plastics,direct-materials,raw steel,raw steel - Frontier Plastics,26452.35,PO-666795,CC300,Manufacturing,net_30,paid
TXN-01673,2026-02-27,SUP031,Westside Catering,indirect,catering,catering - Westside Catering,15361.99,PO-532016,CC200,Manufacturing,net_15,paid
TXN-01833,2026-02-27,SUP001,Great Lakes Steel,direct-materials,composite panels,composite panels - Great Lakes Steel,17314.67,PO-383894,CC400,Operations,net_45,paid
TXN-01960,2026-02-27,SUP023,Harbor Drayage,logistics,ocean freight,ocean freight - Harbor Drayage,5133.25,PO-492343,CC500,Operations,net_30,pending
TXN-02041,2026-02-27,SUP041,ThermaFlow HVAC,mro,filtration,filtration - ThermaFlow HVAC,6770.3,PO-532308,CC500,Engineering,net_30,paid
TXN-02349,2026-02-27,SUP006,Summit Metals,direct-materials,aluminum sheet,aluminum sheet - Summit Metals,28193.68,PO-800599,CC500,Admin,net_30,paid
TXN-00184,2026-02-28,SUP047,SignalFire Detection,mro,calibration services,calibration services - SignalFire Detection,6886.75,PO-257677,CC300,Manufacturing,net_30,paid
TXN-00216,2026-02-28,SUP043,FloorMaster Surfaces,mro,flooring,flooring - FloorMaster Surfaces,2717.3,PO-852524,CC400,Operations,net_15,paid
TXN-00620,2026-02-28,SUP006,Summit Metals,direct-materials,aluminum sheet,aluminum sheet - Summit Metals,25842.91,PO-665482,CC100,Quality,net_30,paid
TXN-01266,2026-02-28,SUP044,LubeMax Industrial,mro,electrical,electrical - LubeMax Industrial,1605.26,PO-706435,CC200,Manufacturing,net_30,paid
TXN-01409,2026-02-28,SUP028,Clearview IT Services,indirect,temp staffing,temp staffing - Clearview IT Services,9441.26,PO-932046,CC300,Operations,net_30,pending
TXN-01605,2026-02-28,SUP019,Mountain Transport,logistics,drayage,drayage - Mountain Transport,3961.83,PO-787036,CC200,Engineering,net_30,paid
TXN-01803,2026-02-28,SUP030,Nova Staffing,indirect,training,training - Nova Staffing,9076.68,PO-565204,CC200,Operations,net_30,overdue
TXN-02432,2026-02-28,SUP011,Prairie Components,direct-materials,polymers,polymers - Prairie Components,33087.21,PO-271319,CC100,Quality,net_30,paid
TXN-00667,2026-03-01,SUP021,Patriot Trucking,logistics,warehousing,warehousing - Patriot Trucking,17366.29,PO-775958,CC400,Engineering,net_15,pending
TXN-00750,2026-03-01,SUP010,Keystone Coatings,direct-materials,fasteners,fasteners - Keystone Coatings,23779.2,PO-445280,CC400,Admin,net_15,paid
TXN-00814,2026-03-01,SUP011,Prairie Components,direct-materials,specialty metals,specialty metals - Prairie Components,18443.52,PO-702593,CC200,Admin,net_30,paid
TXN-00978,2026-03-01,SUP002,Heartland Polymers,direct-materials,composite panels,composite panels - Heartland Polymers,43966.68,PO-812197,CC300,Operations,net_45,paid
TXN-01425,2026-03-01,SUP012,Redwood Rubber,direct-materials,wire harness,wire harness - Redwood Rubber,38432.68,PO-982600,CC100,Quality,net_30,paid
TXN-02037,2026-03-01,SUP013,Pinnacle Alloys,direct-materials,plastic resin,plastic resin - Pinnacle Alloys,34204.79,PO-840581,CC200,Quality,net_45,paid
TXN-02066,2026-03-01,SUP021,Patriot Trucking,logistics,drayage,drayage - Patriot Trucking,13663.35,PO-662361,CC200,Operations,net_15,overdue
TXN-02203,2026-03-01,SUP024,Pinnacle Office Solutions,indirect,energy,energy - Pinnacle Office Solutions,15392.11,PO-532446,CC400,Quality,net_30,paid
TXN-02453,2026-03-01,SUP003,Pacific Aluminum,direct-materials,raw steel,raw steel - Pacific Aluminum,39482.28,PO-825397,CC200,Admin,net_30,paid
TXN-00122,2026-03-02,SUP044,LubeMax Industrial,mro,industrial supplies,industrial supplies - LubeMax Industrial,6337.34,PO-881369,CC400,Engineering,net_30,pending
TXN-01151,2026-03-02,SUP032,Metro Print Services,indirect,marketing,marketing - Metro Print Services,16424.38,PO-319242,CC100,Operations,net_30,overdue
TXN-01254,2026-03-02,SUP013,Pinnacle Alloys,direct-materials,aluminum sheet,aluminum sheet - Pinnacle Alloys,17062.22,PO-361063,CC300,Engineering,net_45,paid
TXN-01344,2026-03-02,SUP016,Midwest Express,logistics,FTL domestic,FTL domestic - Midwest Express,24872.88,PO-570445,CC200,Admin,net_30,pending
TXN-02201,2026-03-02,SUP042,BearingPoint Mechanical,mro,HVAC parts,HVAC parts - BearingPoint Mechanical,7574.64,PO-705523,CC400,Engineering,net_30,paid
TXN-02238,2026-03-02,SUP019,Mountain Transport,logistics,expedited,expedited - Mountain Transport,6049.55,PO-993801,CC300,Operations,net_30,paid
